Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,class
0.586487127718208,-0.223982111,-0.780718068,-0.486952565,-0.570574667,0.6308886071672424,0.783266303107736,-0.377802856,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,-0.31717105,1.4027358033910653,-0.195413339,1
-1.457331651,-0.754573189,0.22439704807516006,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,0.2830650248523967,0.9546503761693188,1.1571443517761548,1.563974300777482,-0.919195184,-0.31717105,-0.464611694,-0.148355201,1
0.586487127718208,-0.931436882,-0.906357458,-0.486952565,-0.570574667,-0.66597278,-0.903543151,-0.466018252,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-1.232298998,-0.195413339,1
-1.457331651,-1.212338041,0.7691694409912266,-0.486952565,-0.570574667,-0.882116344,-0.903543151,-0.440600256,0.9546503761693188,1.1571443517761548,0.9466160241547917,-0.919195184,-0.31717105,-0.630598138,-0.195413339,1
0.586487127718208,-0.588113243,1.304895797862561,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,0.08271141390657576,0.9546503761693188,1.1571443517761548,3.004476946230426,-0.919195184,-0.31717105,0.1578374720143991,0.036612094659860324,1
0.586487127718208,-0.754573189,-0.75559019,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,-0.415182261,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,3.2705014822484286,0.8425315542715657,-0.195413339,1
-1.457331651,1.3469836318063693,0.651570972409714,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,1.6900258300764077,0.9546503761693188,1.1571443517761548,0.7408299319472283,1.0879082239773117,-0.31717105,-1.232298998,0.04659994445454258,1
-1.457331651,-0.307212084,1.9582206233154082,-0.486952565,-0.570574667,1.7116064297724987,-0.903543151,0.257647029433897,0.9546503761693188,1.1571443517761548,-0.288100529,-0.919195184,-0.31717105,-0.464611694,-0.193300525,1
-1.457331651,0.9724487528219823,0.350036437585323,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,-0.515359067,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,-0.31717105,-0.257128638,-0.195413339,1
-1.457331651,-1.534854187,-0.839014745,-0.486952565,-0.570574667,-1.098259909,-0.903543151,-0.216323826,0.9546503761693188,1.1571443517761548,-0.082314437,-0.919195184,-0.31717105,-0.589101527,-0.195413339,1
-1.457331651,1.2845611519756381,1.6566860884910173,-0.486952565,-0.570574667,-0.017542086,-1.915628824,0.8796403290865948,0.9546503761693188,1.1571443517761548,1.3581882085699186,1.0879082239773117,-0.31717105,-1.232298998,-0.195413339,1
0.586487127718208,1.7423260040676667,2.762312716180451,-0.486952565,-0.570574667,-0.66597278,-1.915628824,3.8206519166271153,0.9546503761693188,1.1571443517761548,3.004476946230426,1.0879082239773117,-0.31717105,-1.232298998,-0.195413339,1
0.586487127718208,1.7839409906214874,0.7520824840178443,-0.486952565,-0.570574667,-0.449829215,-0.903543151,1.42836999488597,0.9546503761693188,1.1571443517761548,0.12347165532453808,-0.919195184,-0.31717105,-1.232298998,-0.195413339,1
0.586487127718208,1.0556787259296239,-0.747549269,-0.486952565,-0.570574667,1.4954628652514472,0.783266303107736,0.8302995144506837,0.9546503761693188,1.1571443517761548,0.7408299319472283,1.0879082239773117,-0.31717105,1.8799468304187874,1.7253270060992136,1
0.586487127718208,-0.130348391,2.0165173000481236,-0.486952565,-0.570574667,-1.314403474,0.783266303107736,0.8422609240593895,0.9546503761693188,1.1571443517761548,0.535043839739665,1.0879082239773117,-0.31717105,-0.070393889,-0.195413339,1
0.586487127718208,1.0452749792911686,1.0114021839668204,-0.486952565,-0.570574667,1.7116064297724987,-0.903543151,1.7154438254949078,0.9546503761693188,1.1571443517761548,1.1524021163623552,-0.919195184,-0.31717105,-1.232298998,-0.195413339,1
0.586487127718208,1.4614248448293765,0.5681464177749658,-0.486952565,-0.570574667,-0.017542086,-1.915628824,1.6033056104132914,0.9546503761693188,1.1571443517761548,2.592904761815299,1.0879082239773117,-0.31717105,-1.232298998,0.7649568335336124,1
-1.457331651,0.6395288603914161,0.07362978066296458,-0.486952565,-0.570574667,-0.449829215,0.783266303107736,0.8302995144506837,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-1.232298998,0.5728827990204921,1
-1.457331651,-0.837803162,1.2043842862544307,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,-0.540777062,0.9546503761693188,1.1571443517761548,0.535043839739665,1.0879082239773117,-0.31717105,-1.232298998,-0.08785188,1
0.586487127718208,-0.265597097,-0.655078678,-0.486952565,-0.570574667,1.4954628652514472,0.783266303107736,-0.066806206,0.9546503761693188,1.1571443517761548,1.7697603929850454,1.0879082239773117,-0.31717105,1.6309671641434542,-0.188690748,1
0.586487127718208,-0.328019577,-0.637991722,-0.486952565,-0.570574667,-0.882116344,-0.903543151,-0.116147021,0.9546503761693188,1.1571443517761548,1.975546485192609,1.0879082239773117,-0.31717105,2.045933274602343,-0.058464552,1
-1.457331651,-0.785784429,1.4054073094706914,-0.486952565,-0.570574667,1.7116064297724987,-0.903543151,-0.515359067,0.9546503761693188,1.1571443517761548,-0.082314437,1.0879082239773117,-0.31717105,0.8425315542715657,-0.089580546,1
0.586487127718208,-0.276000844,-0.839014745,1.7091080224705915,1.7775159124547315,-0.882116344,0.783266303107736,-0.590117877,0.9546503761693188,1.1571443517761548,-0.082314437,-0.919195184,-0.31717105,0.6350484990421212,-0.099376322,1
0.586487127718208,1.6694997775984803,0.9360185502607226,-0.486952565,-0.570574667,-0.233685651,-1.240905042,3.645716301099794,0.9546503761693188,1.1571443517761548,1.7697603929850454,1.0879082239773117,-0.31717105,-1.066312554,-0.137791129,1
0.586487127718208,0.3898389410684914,0.8867679095727389,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,0.6807818943418621,0.9546503761693188,1.1571443517761548,1.975546485192609,1.0879082239773117,-0.31717105,-1.232298998,-0.152964977,1
0.586487127718208,-0.151155884,2.0587321349235386,-0.486952565,-0.570574667,-1.098259909,-0.903543151,0.9304763199235943,0.9546503761693188,1.1571443517761548,1.7697603929850454,-0.919195184,-0.31717105,-1.232298998,0.24309168176146462,1
0.586487127718208,-0.088733404,-0.672165635,-0.486952565,-0.570574667,1.4954628652514472,-0.903543151,-0.440600256,0.9546503761693188,1.1571443517761548,-0.288100529,-0.919195184,-0.31717105,0.5105586659044545,-0.176205936,1
0.586487127718208,0.8684112864374304,1.8406221547338957,-0.486952565,-0.570574667,1.4954628652514472,0.783266303107736,1.9143022602396402,0.9546503761693188,1.1571443517761548,0.7408299319472283,1.0879082239773117,-0.31717105,-0.838081193,-0.195413339,1
0.586487127718208,1.7215185107907562,4.672031436734927,1.7091080224705915,1.7775159124547315,-1.098259909,0.783266303107736,7.857627659565298,0.9546503761693188,1.1571443517761548,7.737557067004386,-0.919195184,-0.31717105,-1.232298998,-0.192532229,1
0.586487127718208,1.64869228432157,0.40029219338938815,-0.486952565,-0.570574667,-1.098259909,-0.903543151,0.12009081893378117,0.9546503761693188,1.1571443517761548,1.7697603929850454,1.0879082239773117,-0.31717105,-1.232298998,-0.140864313,1
-1.457331651,0.9620450061835271,-0.546526246,1.7091080224705915,1.7775159124547315,1.0631757362093448,-0.903543151,-0.627497282,0.9546503761693188,1.1571443517761548,4.239193499475807,1.0879082239773117,-0.31717105,1.7347086917581764,0.04199016762622769,1
0.586487127718208,0.16095651502247713,-0.06005053,-0.486952565,-0.570574667,-0.882116344,-0.903543151,1.1412961642770327,0.9546503761693188,1.1571443517761548,0.12347165532453808,-0.919195184,-0.31717105,0.9047764708403989,-0.137791129,1
0.586487127718208,1.003659992737348,-0.647037758,-0.486952565,-0.570574667,-0.017542086,-1.915628824,0.38174665412421893,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-0.31717105,0.3030756106750102,-0.195413339,1
0.586487127718208,-0.692150709,-0.822932903,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-0.589101527,-0.195413339,1
-1.457331651,-0.494479523,-0.856101702,-0.486952565,-0.570574667,-1.098259909,-0.903543151,-0.403220851,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,1.8591985248958431,-0.195413339,1
0.586487127718208,-0.463268283,-0.75559019,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,-0.141565016,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.7595383321797878,-0.195413339,1
0.586487127718208,0.6707401003067817,-0.546526246,-0.486952565,-0.570574667,1.4954628652514472,0.783266303107736,-0.652915277,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,1.4442324144369543,0.9186160611441087,1
0.586487127718208,0.47306891417613295,-0.454055655,-0.486952565,-0.570574667,1.4954628652514472,0.783266303107736,-0.664876687,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.48981036038151016,-0.156998532,1
0.586487127718208,0.4002426877069466,-0.353544144,-0.486952565,-0.570574667,-0.882116344,-0.903543151,1.5524696195762921,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-1.232298998,-0.195413339,1
0.586487127718208,-0.744169443,1.3802794315686588,1.7091080224705915,1.7775159124547315,1.4954628652514472,0.783266303107736,-0.415182261,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-0.153387111,-0.137791129,1
0.586487127718208,-0.764976936,-0.956613213,-0.486952565,-0.570574667,-0.882116344,0.783266303107736,-0.639458691,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-1.232298998,-0.195413339,1
0.586487127718208,1.1909274322295413,-0.856101702,-0.486952565,-0.570574667,-0.017542086,-0.903543151,0.8302995144506837,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.9462730818862878,-0.195413339,1
0.586487127718208,0.49387640745304334,-0.052009609,-0.486952565,-0.570574667,1.7116064297724987,-0.903543151,1.0545759446139162,-1.047503908,-0.864196415,-0.493886621,1.0879082239773117,3.2705014822484286,2.128926496694121,-0.195413339,1
0.586487127718208,1.1493124456757207,-0.353544144,-0.486952565,-0.570574667,1.0631757362093448,-0.903543151,1.129334754668327,0.9546503761693188,1.1571443517761548,1.7697603929850454,-0.919195184,-0.31717105,-0.755087971,-0.195413339,1
0.586487127718208,1.752729750706122,1.5059188210788217,-0.486952565,-0.570574667,0.6308886071672424,0.783266303107736,-0.291082636,0.9546503761693188,1.1571443517761548,0.3292577475321015,1.0879082239773117,-0.31717105,0.1578374720143991,-0.195413339,1
0.586487127718208,0.12974527510711154,2.292923956970482,-0.486952565,-0.570574667,-0.66597278,0.783266303107736,0.23222903401539735,0.9546503761693188,1.1571443517761548,1.3581882085699186,-0.919195184,-0.31717105,0.531306971427399,-0.055199294,1
-1.457331651,-0.733765696,-0.797805025,1.7091080224705915,1.7775159124547315,1.0631757362093448,0.783266303107736,-0.216323826,0.9546503761693188,1.1571443517761548,-0.082314437,1.0879082239773117,-0.31717105,-0.755087971,-0.118583725,1
-1.457331651,-1.087493082,-0.788758989,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,-0.190905831,0.9546503761693188,1.1571443517761548,-0.288100529,-0.919195184,-0.31717105,-1.232298998,-0.195413339,1
0.586487127718208,-0.390442057,-0.102265365,-0.486952565,-0.570574667,-0.882116344,0.783266303107736,0.6179844938961571,0.9546503761693188,1.1571443517761548,-0.288100529,1.0879082239773117,-0.31717105,-0.464611694,-0.195413339,1
0.586487127718208,0.3898389410684914,-0.647037758,-0.486952565,-0.570574667,-0.882116344,0.783266303107736,-0.204362417,0.9546503761693188,1.1571443517761548,-0.288100529,1.0879082239773117,-0.31717105,1.9629400525105654,9.408288386624024,1
-1.457331651,0.5458951406453193,-0.75559019,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,-0.066806206,0.9546503761693188,1.1571443517761548,1.7697603929850454,-0.919195184,-0.31717105,-1.232298998,-0.107827579,1
0.586487127718208,-0.525690763,-0.88122958,-0.486952565,-0.570574667,0.6308886071672424,0.783266303107736,-0.590117877,0.9546503761693188,1.1571443517761548,0.12347165532453808,-0.919195184,-0.31717105,0.6350484990421212,2.7064411743922316,1
0.586487127718208,-1.191530548,0.350036437585323,-0.486952565,-0.570574667,1.4954628652514472,-0.903543151,-0.228285236,0.9546503761693188,1.1571443517761548,0.9466160241547917,-0.919195184,-0.31717105,-0.755087971,0.3719733589197683,1
0.586487127718208,0.49387640745304334,4.094090244988178,-0.486952565,-0.570574667,1.7116064297724987,-0.903543151,-0.178944421,0.9546503761693188,1.1571443517761548,-0.288100529,1.0879082239773117,-0.31717105,1.9214434414646764,-0.099376322,1
0.586487127718208,0.21297524821475308,0.5510594608015836,-0.486952565,-0.570574667,-0.449829215,-1.915628824,-0.190905831,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,3.2705014822484286,1.5479739420516765,-0.195413339,0
0.586487127718208,0.4626651675376778,-0.15252112,-0.486952565,-0.570574667,-0.66597278,-1.915628824,3.0730638160830077,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,2.2949129408776763,-0.195413339,0
-1.457331651,0.7539700734144232,0.048501902760932,-0.486952565,-0.570574667,-0.882116344,0.783266303107736,3.3720990563006508,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,2.232668024308843,-0.195413339,0
0.586487127718208,1.1805236855910861,-0.856101702,-0.486952565,-0.570574667,0.6308886071672424,0.783266303107736,2.549752145702132,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,3.2705014822484286,1.4442324144369543,-0.195413339,0
0.586487127718208,1.2013311788679966,0.4505479491934533,1.7091080224705915,1.7775159124547315,-1.098259909,0.783266303107736,-0.178944421,-1.047503908,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-0.153387111,-0.195029191,0
0.586487127718208,-1.066685588,0.10679857949364759,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,-0.552738472,0.9546503761693188,1.1571443517761548,-0.288100529,-0.919195184,-0.31717105,-0.153387111,-0.195413339,0
0.586487127718208,0.3794351944300362,0.350036437585323,-0.486952565,-0.570574667,-1.314403474,0.783266303107736,-0.627497282,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,1.6724637751893432,-0.195413339,0
-1.457331651,-1.212338041,-0.839014745,1.7091080224705915,1.7775159124547315,-1.314403474,0.783266303107736,-0.489941071,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-0.153387111,-0.195413339,0
0.586487127718208,-0.952244375,-0.722421391,1.7091080224705915,1.7775159124547315,0.4147450426461911,0.783266303107736,0.08271141390657576,0.9546503761693188,1.1571443517761548,-0.288100529,-0.919195184,-0.31717105,0.0540959443996769,-0.191571858,0
0.586487127718208,-0.973051869,1.00336126303817,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,-0.590117877,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-0.319373555,-0.195413339,0
0.586487127718208,1.4718285914678315,2.862824227788581,-0.486952565,-0.570574667,-0.233685651,-1.240905042,-0.664876687,0.9546503761693188,1.1571443517761548,-0.288100529,-0.919195184,-0.31717105,-0.651346443,-0.195413339,0
-1.457331651,-0.28640459,-0.655078678,-0.486952565,-0.570574667,0.6308886071672424,0.783266303107736,-0.066806206,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,3.2705014822484286,1.1745044426386766,-0.195413339,0
0.586487127718208,0.8788150330758855,-0.856101702,-0.486952565,-0.570574667,0.6308886071672424,0.783266303107736,-0.590117877,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,3.2705014822484286,0.7802866377027323,-0.195413339,0
-1.457331651,2.0648421498597775,-0.253032632,-0.486952565,-0.570574667,-0.66597278,0.783266303107736,0.23222903401539735,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.8425315542715657,-0.195413339,0
0.586487127718208,-0.328019577,-0.830973824,-0.486952565,-0.570574667,-1.314403474,0.783266303107736,-0.528815652,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.1578374720143991,-0.195413339,0
0.586487127718208,0.6499326070298712,-0.15252112,-0.486952565,-0.570574667,-1.098259909,-1.915628824,0.8302995144506837,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,3.2705014822484286,0.7595383321797878,-0.195413339,0
0.586487127718208,2.0648421498597775,-0.88122958,-0.486952565,-0.570574667,-0.66597278,0.783266303107736,-0.403220851,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,3.2705014822484286,2.2119197187858983,-0.195413339,0
0.586487127718208,-0.50488327,-0.512352332,1.7091080224705915,1.7775159124547315,-1.314403474,0.783266303107736,0.5312642742330406,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,0.11634086096851022,-0.195413339,0
0.586487127718208,0.369031447791581,-0.052009609,-0.486952565,-0.570574667,-1.314403474,0.783266303107736,-0.365841446,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.5105586659044545,-0.195413339,0
-1.457331651,1.440617351552466,-0.655078678,-0.486952565,-0.570574667,0.19860147812513987,-0.56618126,-0.664876687,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-0.589101527,-0.19022734,0
0.586487127718208,1.9087859502829498,1.606430332686952,1.7091080224705915,1.7775159124547315,-1.098259909,-0.903543151,0.8302995144506837,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-0.506108305,-0.195413339,0
0.586487127718208,0.10893778183020114,2.159243646531669,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,-0.515359067,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-0.464611694,-0.195413339,0
0.586487127718208,2.0648421498597775,0.048501902760932,1.7091080224705915,1.7775159124547315,-1.314403474,0.783266303107736,1.8769228552124348,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-1.232298998,-0.195413339,0
0.586487127718208,1.5862698044908388,-0.680206556,1.7091080224705915,1.7775159124547315,-1.098259909,-0.903543151,2.1639966858213726,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.1578374720143991,-0.176205936,0
0.586487127718208,-0.161559631,-0.655078678,1.7091080224705915,1.7775159124547315,-1.098259909,0.783266303107736,-0.216323826,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-1.232298998,-0.152196681,0
-1.457331651,-0.182367124,-0.244991711,-0.486952565,-0.570574667,-0.017542086,-1.915628824,-0.515359067,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-0.028897278,-0.195413339,0
0.586487127718208,-0.785784429,-0.830973824,1.7091080224705915,1.7775159124547315,-1.314403474,0.783266303107736,-0.627497282,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,0.0540959443996769,-0.195221265,0
0.586487127718208,2.0648421498597775,-0.856101702,-0.486952565,-0.570574667,-1.098259909,-1.915628824,-0.415182261,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,3.2705014822484286,0.9462730818862878,-0.195413339,0
-1.457331651,-0.848206909,1.2546400420584958,1.7091080224705915,1.7775159124547315,1.0631757362093448,0.783266303107736,0.23222903401539735,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.6765451100880101,-0.195413339,0
-1.457331651,-0.192770871,-0.75559019,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,-0.365841446,0.9546503761693188,1.1571443517761548,-0.082314437,1.0879082239773117,-0.31717105,-0.091142194,-0.099376322,0
0.586487127718208,0.6811438469452369,-0.604822923,1.7091080224705915,1.7775159124547315,-1.098259909,-1.915628824,-0.590117877,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,-0.1118905,-0.118583725,0
0.586487127718208,0.5042801540914985,2.3602666697479298,1.7091080224705915,1.7775159124547315,-1.098259909,0.783266303107736,0.5312642742330406,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-0.755087971,-0.195413339,0
0.586487127718208,-1.264356774,0.048501902760932,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,-0.552738472,0.9546503761693188,1.1571443517761548,-0.082314437,-0.919195184,-0.31717105,-1.232298998,-0.188114526,0
0.586487127718208,-0.588113243,1.4556630652747564,-0.486952565,-0.570574667,0.4147450426461911,0.783266303107736,0.007952603852164964,0.9546503761693188,1.1571443517761548,-0.082314437,1.0879082239773117,-0.31717105,-0.464611694,-0.194452969,0
0.586487127718208,-0.265597097,-0.15252112,1.7091080224705915,1.7775159124547315,-0.017542086,-0.903543151,1.0545759446139162,0.9546503761693188,1.1571443517761548,-0.082314437,1.0879082239773117,-0.31717105,-0.796584582,-0.195413339,0
0.586487127718208,1.6799035242369356,2.159243646531669,-0.486952565,-0.570574667,-0.449829215,1.1206281939593825,-0.664876687,0.9546503761693188,1.1571443517761548,3.6218352228531168,-0.919195184,-0.31717105,-0.215632027,-0.170443715,0
0.586487127718208,-0.161559631,-0.722421391,-0.486952565,-0.570574667,0.4147450426461911,0.783266303107736,-0.515359067,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,3.2705014822484286,0.7595383321797878,-0.195413339,0
-1.457331651,-0.588113243,1.2546400420584958,1.7091080224705915,1.7775159124547315,-1.314403474,0.783266303107736,0.6807818943418621,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,-0.31717105,-0.464611694,-0.195413339,0
0.586487127718208,0.9516412595450718,-0.504311411,1.7091080224705915,1.7775159124547315,1.7116064297724987,-0.903543151,2.3254757155388996,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.012599333353788022,-0.195413339,0
-1.457331651,-1.149915561,-0.805845946,-0.486952565,-0.570574667,-1.098259909,0.783266303107736,-0.427143671,0.9546503761693188,1.1571443517761548,0.535043839739665,1.0879082239773117,-0.31717105,-0.319373555,-0.194452969,0
0.586487127718208,-0.140752137,-0.253032632,-0.486952565,-0.570574667,1.4954628652514472,0.783266303107736,0.38174665412421893,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,-0.31717105,0.9670213874092323,-0.195413339,0
-1.457331651,-0.640131976,-0.747549269,1.7091080224705915,1.7775159124547315,-0.233685651,-1.240905042,-0.515359067,0.9546503761693188,1.1571443517761548,0.12347165532453808,-0.919195184,-0.31717105,0.0540959443996769,-0.167178456,0
0.586487127718208,-0.62972823,1.5561745768828867,-0.486952565,-0.570574667,1.4954628652514472,0.783266303107736,-0.403220851,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-0.31717105,0.6350484990421212,-0.195413339,0
-1.457331651,0.34822395451467064,-0.805845946,-0.486952565,-0.570574667,0.4147450426461911,-1.915628824,-0.365841446,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,-0.31717105,0.2823273051520657,-0.195413339,0
0.586487127718208,-1.066685588,-0.705334434,1.7091080224705915,1.7775159124547315,-1.098259909,-0.903543151,-0.253703231,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,-0.31717105,-0.319373555,-0.155077792,0
-1.457331651,-0.53609451,-0.730462312,-0.486952565,-0.570574667,1.0631757362093448,0.783266303107736,-0.279121227,0.9546503761693188,1.1571443517761548,-0.082314437,-0.919195184,-0.31717105,0.1578374720143991,-0.195413339,0
